First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
7c563b76bf2c688bbb3bc0de4a4ccab1e45c87e9,chore: initial commit,daKmoR,https://api.github.com/repos/ing-bank/lion/git/commits/7c563b76bf2c688bbb3bc0de4a4ccab1e45c87e9
ff8f42755370b4bb69c907e7b47c6c70db0f4a9f,chore: run deep test files,bashmish,https://api.github.com/repos/ing-bank/lion/git/commits/ff8f42755370b4bb69c907e7b47c6c70db0f4a9f
d5e2dfe38ebb0729cc06a66088c1b5cb30ce4158,fix(input-amount): remove randomOkValidator as default,gerjanvangeest,https://api.github.com/repos/ing-bank/lion/git/commits/d5e2dfe38ebb0729cc06a66088c1b5cb30ce4158
6a0579cd9153d3fde297e963b0c5fb107b12da42,chore(field): custom fields tutorial,tlouisse,https://api.github.com/repos/ing-bank/lion/git/commits/6a0579cd9153d3fde297e963b0c5fb107b12da42
96572a3a2eb6c8af4459b5132474c314f4d46edc,chore: refactor to not use deprecated EventMixin,thepassle,https://api.github.com/repos/ing-bank/lion/git/commits/96572a3a2eb6c8af4459b5132474c314f4d46edc
7473666626930cd3396f204502a3536fd569240b,docs: specify alternative for the deprecated LionLitElement,tomherni,https://api.github.com/repos/ing-bank/lion/git/commits/7473666626930cd3396f204502a3536fd569240b
558af7511ac968bf5521c2aca2361e097b9ad81e,"Merge pull request #66 from ing-bank/fix/loosenDependencyLock

fix(core): do not pin lit-html version and allow lit-element patches",jorenbroekema,https://api.github.com/repos/ing-bank/lion/git/commits/558af7511ac968bf5521c2aca2361e097b9ad81e
bc8a36d36f4ccd9a4139ffca6fb6a22834112088,chore(localize): add throwing an exception for missing namespace,pavelKozlov,https://api.github.com/repos/ing-bank/lion/git/commits/bc8a36d36f4ccd9a4139ffca6fb6a22834112088
2e76ca00b924c0d2e180b72c2a7ef67a4b332955,feat(localize): allow custom locale when loading namespaces,LarsDenBakker,https://api.github.com/repos/ing-bank/lion/git/commits/2e76ca00b924c0d2e180b72c2a7ef67a4b332955
b729bf07d4da73e37a78c1a40edcef1e275d6aca,fix: support language fallback for non found locales (#102),ovidiu1,https://api.github.com/repos/ing-bank/lion/git/commits/b729bf07d4da73e37a78c1a40edcef1e275d6aca
7643e645723e51036f5c0bc52034bee89b3e9a14,fix: support en-PH locale for polymer-cli,dancarlocanlas,https://api.github.com/repos/ing-bank/lion/git/commits/7643e645723e51036f5c0bc52034bee89b3e9a14
83f9baa36d81ad567daa84844173d78930bd6fd1,fix(input-amount): support negative numbers,vkachan,https://api.github.com/repos/ing-bank/lion/git/commits/83f9baa36d81ad567daa84844173d78930bd6fd1
675fc615ef51674c8c2999b39d28c1b0fcf085a8,fix(icon): refactor icon to not use 'until' hack and use get/set,ruphin,https://api.github.com/repos/ing-bank/lion/git/commits/675fc615ef51674c8c2999b39d28c1b0fcf085a8
2740f17605360d474042da66eaf72783579471f2,"fix(input): delegate ""step"" attribute",JaySunSyn,https://api.github.com/repos/ing-bank/lion/git/commits/2740f17605360d474042da66eaf72783579471f2
a0ebd2da2c2d03a4d0abf58162cb400e05e4c069,fix: support Chinese language,eloiji,https://api.github.com/repos/ing-bank/lion/git/commits/a0ebd2da2c2d03a4d0abf58162cb400e05e4c069
76ffd9177c116746a7d65a7cd0417865319122c6,chore: update custom validator docs,hardikpthv,https://api.github.com/repos/ing-bank/lion/git/commits/76ffd9177c116746a7d65a7cd0417865319122c6
8a085fcdec5eb06f127473f6e175415d3b957849,chore: update readme with a11y status,erikkroes,https://api.github.com/repos/ing-bank/lion/git/commits/8a085fcdec5eb06f127473f6e175415d3b957849
80b816e3d1623856ebcb2902e4fae53b1d5bedfd,chore(textarea): fix typos in tests,mario-aleo,https://api.github.com/repos/ing-bank/lion/git/commits/80b816e3d1623856ebcb2902e4fae53b1d5bedfd
b0d6f496f80e632c32622754e9509fb0fe7d2833,"fix(localize): update the way to obtain the group separator for a number

four digit numbers can be written without separator, so it would be
safer to obtain the separator by formatting a five digit number. The bug
was found with the locale 'es-ES', where the format returned for '1000'
was '1000' instead of the expected '1.000'. We add the specific expect
clause on the test for it.

 On branch fix/numberGroupSeparator
 Changes to be committed:
	modified:   packages/localize/src/number/getGroupSeparator.js
	modified:   packages/localize/test/number/getGroupSeparator.test.js",jcperea,https://api.github.com/repos/ing-bank/lion/git/commits/b0d6f496f80e632c32622754e9509fb0fe7d2833
eef618c310098a0228cfda149eeddd73aea393d1,"update romanian translation

'de, asemenea' does not add additional information to the sentence, and in that syntax it translates roughly to  ""add, in addition, a {fieldName}""",mihaisavezi,https://api.github.com/repos/ing-bank/lion/git/commits/eef618c310098a0228cfda149eeddd73aea393d1
1adeb46e34a1d15e3318fdd15906fa2712931d16,fix(lion-radio-group): handle unchecked state,bcromijn,https://api.github.com/repos/ing-bank/lion/git/commits/1adeb46e34a1d15e3318fdd15906fa2712931d16
7fb68ed7a393b94bbf97f3c425d78b9da874ffb6,fix(input-amount): pass string instead of object in parser,vicdata4,https://api.github.com/repos/ing-bank/lion/git/commits/7fb68ed7a393b94bbf97f3c425d78b9da874ffb6
4ff7a1e846301a88600b59426ccccec9e680ec96,fix(icon): render nothing consistently when svg is null,marcoswebdev,https://api.github.com/repos/ing-bank/lion/git/commits/4ff7a1e846301a88600b59426ccccec9e680ec96
081a977457bdbb48efa1567d84f17cd329c25f0b,fix: Change CN translation for date format validation,gafortuno,https://api.github.com/repos/ing-bank/lion/git/commits/081a977457bdbb48efa1567d84f17cd329c25f0b
fd98a5591d0c952e3dbbd64aa51afb9dc553fde0,fix(radio-group): change check of value to only null or undefined,mblankenstein,https://api.github.com/repos/ing-bank/lion/git/commits/fd98a5591d0c952e3dbbd64aa51afb9dc553fde0
f04256cca874d6a5cfc7837340fb5be2143f3e1c,fix(calendar): issue 302 part 2 - skipped month,CubLion,https://api.github.com/repos/ing-bank/lion/git/commits/f04256cca874d6a5cfc7837340fb5be2143f3e1c
93206e7e13c4c16d44fdd6f9742d4e390c26886d,"fix: issue #329

Signed-off-by: devcer <viswanathamsantosh@gmail.com>",devcer,https://api.github.com/repos/ing-bank/lion/git/commits/93206e7e13c4c16d44fdd6f9742d4e390c26886d
08a91291d9cfd2e9cb93b172ed29472fc6f0124d,"fix(localize): unforce defaults when options are given

should not force defaults when at least one of the three date options is given (day, month, year).
also added test cases and storybook demo.",r4zorgeek,https://api.github.com/repos/ing-bank/lion/git/commits/08a91291d9cfd2e9cb93b172ed29472fc6f0124d
cb8c3cb977d78c667944ffdec73d93682402383c,fix(validate): en-US translations,mluiten,https://api.github.com/repos/ing-bank/lion/git/commits/cb8c3cb977d78c667944ffdec73d93682402383c
