First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
1feceb690611b2a9d835ce2643ada4129380d9c8,"Update MNIST tutorial for beginners to indicate that the data is split into 3 rather than 2 parts.

Change-Id: I8f4b4453d07d25964ca756d40e6925b549c5f220",hammer,https://api.github.com/repos/tensorflow/tensorflow/git/commits/1feceb690611b2a9d835ce2643ada4129380d9c8
f32659b041c2d3150fd8d49d5ab8b6f27c4cb94c,"Change ""can"" to ""must"" to avoid ambiguity in required arguments

Change-Id: Icc43cfc9950c7acae145a37af8eb83282dada455",jimfleming,https://api.github.com/repos/tensorflow/tensorflow/git/commits/f32659b041c2d3150fd8d49d5ab8b6f27c4cb94c
3951b248d2b63052b6ca24f8e0fdeb0330d28ccf,"Fixed PY2AND3 label on op_def_registry.py

Change-Id: I68d35edbe3608b08f06476fdf5d5641c97e9f706",martinwicke,https://api.github.com/repos/tensorflow/tensorflow/git/commits/3951b248d2b63052b6ca24f8e0fdeb0330d28ccf
7c5c20b2b73c40bb4fd113f26bcda73a5e5bec6d,"fix for build failure (tools/python_bin_path.sh not found)

Change-Id: Ic259ae0e7b4a20627824d302f8a4936368d561dd",mborgerding,https://api.github.com/repos/tensorflow/tensorflow/git/commits/7c5c20b2b73c40bb4fd113f26bcda73a5e5bec6d
8cb5dbed00d39637f295509bd670962b72e6544e,"Update input_data import statement

Change-Id: Id5bab85e89bf790f6c2128513bbc1411ca5c7fa9",arahuja,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8cb5dbed00d39637f295509bd670962b72e6544e
6622a46b6bd19c2a901451face278b2a976fa70f,"Corrected exception syntax

Change-Id: Ic8e1b075560e7fc5f898e1e4351c3d8cfc69d10c",jalexvig,https://api.github.com/repos/tensorflow/tensorflow/git/commits/6622a46b6bd19c2a901451face278b2a976fa70f
db74fc2cb34662e539b8350bb3133ac9ded404fc,Added a verbosity control option,ivallesp,https://api.github.com/repos/tensorflow/tensorflow/git/commits/db74fc2cb34662e539b8350bb3133ac9ded404fc
c0dcab776d8137390f64e74adb2fcc25b3afbe8a,"Fix type order in g3docs/resources/dims_types.md

Changes the data types to be ordered in ascending bitwidth order,
leaving DT_FLOAT as the first entry in the table.

See Change 1241

Change-Id: I68d097c175dd32b97264b5b94482810a35de74e1",samjabrahams,https://api.github.com/repos/tensorflow/tensorflow/git/commits/c0dcab776d8137390f64e74adb2fcc25b3afbe8a
1b0b52430b4038a90c185bb02b687e76133d259c,"Add a human-readable Tensor.__repr__(), and improve TensorShape.__str__().

The repr replaces the default Python representation for an object with
information about the Tensor's name, shape and dtype. TensorShape's
new str() is a more compact representation that makes it easier to
tell, at a glance, what the shape represents.

For example:

    print repr(tf.placeholder(tf.qint32, shape=(32, None, 2), name=""c""))
    # ==> <tf.Tensor 'c:0' shape=(32, ?, 2) dtype=qint32>

Fixes #460.
Change: 110268564",mrry,https://api.github.com/repos/tensorflow/tensorflow/git/commits/1b0b52430b4038a90c185bb02b687e76133d259c
1c1ff38d47281570444e2a2b75d7ed945d60e61e,"All standalone code for TensorBoard components should be written in typescript, and the compiled javascript code should be ignored.
Change: 110288218",dsmilkov,https://api.github.com/repos/tensorflow/tensorflow/git/commits/1c1ff38d47281570444e2a2b75d7ed945d60e61e
def98063aa75e76f042558d0dbc65e6236d97ad7,"ci_build: recreate user, group and home directory inside container

* it will leave the jenkins workspace (outside docker) with useful
  file permissions and working symbolic links
Change: 110397897",jendap,https://api.github.com/repos/tensorflow/tensorflow/git/commits/def98063aa75e76f042558d0dbc65e6236d97ad7
d991c8221627002efb64839b6c62a4fbca3e7d52,"Allows IndexedSlices to be fed and fetched.

Change-Id: If19f09cd53db402a16a51b9f5f9f7b7c616e0a4f",kentonl,https://api.github.com/repos/tensorflow/tensorflow/git/commits/d991c8221627002efb64839b6c62a4fbca3e7d52
e5208b0afc6363313de0d8b2b10ecaf0136a83be,"Change word2vec subsampling to behave as in Mikolov's version. This improves accuracy by effectively increasing window size after subsampling.
Change: 110417524",a-dai,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e5208b0afc6363313de0d8b2b10ecaf0136a83be
cc6a6e92b5c12bdf5d4a7806b5acd37ede740fea,"Initial notebooks and Docker spec for the Udacity course assignments.
Note: these are not final.
Change: 110420744",vincentvanhoucke,https://api.github.com/repos/tensorflow/tensorflow/git/commits/cc6a6e92b5c12bdf5d4a7806b5acd37ede740fea
2f2b41a42d80c57cee5171beb89675f0875546d3,"Improved the performance of the batch normalization gradient computation by
leveraging index lists whenever possible.
Change: 110482898",benoitsteiner,https://api.github.com/repos/tensorflow/tensorflow/git/commits/2f2b41a42d80c57cee5171beb89675f0875546d3
320952da3ef3ac167c0c5d79f5a1e70b81447618,"Add asset filepaths graph key.
Change: 110497483",ysuematsu,https://api.github.com/repos/tensorflow/tensorflow/git/commits/320952da3ef3ac167c0c5d79f5a1e70b81447618
8d7da98c64a1f0a3f9f37640609e4a5407a2d163,"Update generated Op docs.
Change: 110553466",josh11b,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8d7da98c64a1f0a3f9f37640609e4a5407a2d163
69b38d3672e7c3dac7173ad8e74ffd195263914c,"Prevent seq2seq.model_with_buckets from leaking variable scope reuse.

Fixes #537.
Change: 110573596",lukaszkaiser,https://api.github.com/repos/tensorflow/tensorflow/git/commits/69b38d3672e7c3dac7173ad8e74ffd195263914c
d1ae1354ab9e1795dddd4343a00fe15e0a1febe0,typo on np.random.rand(),ffmpbgrnn,https://api.github.com/repos/tensorflow/tensorflow/git/commits/d1ae1354ab9e1795dddd4343a00fe15e0a1febe0
93ce2b3f62fd5c5c5400235dffbf21b170ed0348,"resolved syntax error on python3

Exception, -> Exception as",prolearner,https://api.github.com/repos/tensorflow/tensorflow/git/commits/93ce2b3f62fd5c5c5400235dffbf21b170ed0348
bc7f4c75b81eb80e1c08abbe34fa42c71a0d6581,"Registering all real number types for resize operations.

Simplifies code and only adds int16 and int64 as additional compatible
types, which might come in handy at some point.",panmari,https://api.github.com/repos/tensorflow/tensorflow/git/commits/bc7f4c75b81eb80e1c08abbe34fa42c71a0d6581
ff30fdc3d3ba0a6fe94a292b8d5616f6f4901ad2,Force embedding_lookup onto CPU in basic word2vec example - #514,dennybritz,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ff30fdc3d3ba0a6fe94a292b8d5616f6f4901ad2
acabd6b322c35934f143815e6179016c6507d9cf,Fixed random_contrast link in the Deep CNN tutorial,bernardopires,https://api.github.com/repos/tensorflow/tensorflow/git/commits/acabd6b322c35934f143815e6179016c6507d9cf
30242df49b0d52c6acf7d4d4fa05a986781b6278,Fixed travis scripts to be POSIX sh complaint and proof against whitespace issues,frol,https://api.github.com/repos/tensorflow/tensorflow/git/commits/30242df49b0d52c6acf7d4d4fa05a986781b6278
5c60618f31b88ce7b6d66a453a153319ea4a3b87,"resolve relative tensorboard logs paths to absolute

Change-Id: Ibcfee42278aad472586aa434654ce7e923cd1f73",pirate,https://api.github.com/repos/tensorflow/tensorflow/git/commits/5c60618f31b88ce7b6d66a453a153319ea4a3b87
50bb007c7e80dbcb64acb8b2b061bb68d3f37af1,Fixed typo in image.md,akiomik,https://api.github.com/repos/tensorflow/tensorflow/git/commits/50bb007c7e80dbcb64acb8b2b061bb68d3f37af1
db7f7d79071b8c7c2bdfb7b3aa29b0fdf6179b9f,Keep screen on during camera preview.,keiji,https://api.github.com/repos/tensorflow/tensorflow/git/commits/db7f7d79071b8c7c2bdfb7b3aa29b0fdf6179b9f
a3e690339ceedbfcbee514553fce22f49d238233,fix typo,Mistobaan,https://api.github.com/repos/tensorflow/tensorflow/git/commits/a3e690339ceedbfcbee514553fce22f49d238233
48603b7faed85753ab905f177cbf4e0c8d1dcb64,TENSOR-566: Fix for verbose messaging,rekhajoshm,https://api.github.com/repos/tensorflow/tensorflow/git/commits/48603b7faed85753ab905f177cbf4e0c8d1dcb64
388b902775f87f541a43d738470a7c67419599b5,"Fix apk path in the doc

When following the instructions build rule doesn't produce that incremental APK",zavidovych,https://api.github.com/repos/tensorflow/tensorflow/git/commits/388b902775f87f541a43d738470a7c67419599b5
91231455e935495c2bd1f51e3cb99a37824fc9be,"Update index.md

Updating `import input_data` to full tensorflow path `from tensorflow.examples.tutorials.mnist import input_data`",ghchinoy,https://api.github.com/repos/tensorflow/tensorflow/git/commits/91231455e935495c2bd1f51e3cb99a37824fc9be
89282727dc767562511d36bf7ec32cefba05f82c,add default decay value for RMSPropOptimizer,aymericdamien,https://api.github.com/repos/tensorflow/tensorflow/git/commits/89282727dc767562511d36bf7ec32cefba05f82c
2e17400df02764f530186f143750a9343ab0ba78,"slight change to fix adb install flags ( ""adb install -rg ..."" instead of ""adb install -r -g ..."" which caused an error: ""Error: Unknown option: -g"")",jalammar,https://api.github.com/repos/tensorflow/tensorflow/git/commits/2e17400df02764f530186f143750a9343ab0ba78
a01dc35c493048eaeab9f46a8763c200342b9b0c,"Merge pull request #612 from keiji/android_sample_keep_screen_on

Keep screen on during camera preview.",andrewharp,https://api.github.com/repos/tensorflow/tensorflow/git/commits/a01dc35c493048eaeab9f46a8763c200342b9b0c
5069e38de26f93b54dd92bf9de6661561dc4bea6,"Fix typo

Fix typo",ppwwyyxx,https://api.github.com/repos/tensorflow/tensorflow/git/commits/5069e38de26f93b54dd92bf9de6661561dc4bea6
ccac7d50607b76b8977d707859f44ec46825badf,Fix IPython case in MNIST tutorial,ogrisel,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ccac7d50607b76b8977d707859f44ec46825badf
dc3b8fb08446c4a366df9bf12bd744c3a1525538,Added reference/citations for RMSprop and AdaGrad. Also updated Adam optimizer citation to all be consistent with the style for referencing papers in the docstring used in rnn_cell.,zackchase,https://api.github.com/repos/tensorflow/tensorflow/git/commits/dc3b8fb08446c4a366df9bf12bd744c3a1525538
8033060b347d98a7ce72948fad8ed1f43e83c2ba,Fix typo,NathanHowell,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8033060b347d98a7ce72948fad8ed1f43e83c2ba
3578e0ec8d70ad73112d8af7c38f7b65950d91aa,Fix file exists error,frankyjuang,https://api.github.com/repos/tensorflow/tensorflow/git/commits/3578e0ec8d70ad73112d8af7c38f7b65950d91aa
21d78082a727a4a3d95959611ee6a0877a260591,"Print mnist convolutional per-step times
Change: 111468076",yaroslavvb,https://api.github.com/repos/tensorflow/tensorflow/git/commits/21d78082a727a4a3d95959611ee6a0877a260591
fd26a93ee1799c78975a02c7bba58b3e52357fb3,"Don't expose tf.ops in __all__.

It was already undocumented, and now it's invisible.  This required exposing
reset_default_graph and register_tensor_conversion_function as public.

Fixes #266.
Change: 111542779",girving,https://api.github.com/repos/tensorflow/tensorflow/git/commits/fd26a93ee1799c78975a02c7bba58b3e52357fb3
8d6a6c3d2209451e39d67e8445662627ca337358,Use inspect to avoid virtual env custom site package pypa/virtualenv#228,eerwitt,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8d6a6c3d2209451e39d67e8445662627ca337358
f3d46653e9780fe640d242b3e98712ba8569168b,"Make sure new default values are set when loading old graphs.
Change: 111621107",petewarden,https://api.github.com/repos/tensorflow/tensorflow/git/commits/f3d46653e9780fe640d242b3e98712ba8569168b
cb91829d58a368dd87a00389de91846ba0131608,"Add PartialTensorShape C++ class.

Wraps the TensorShapeProto, but supports a dimension value of -1 as meaning
an ""unknown"" value.  Contains compatibility and merging capabilities similar
to the Python version of TensorShape.

Future changes will add:
  * a bool flag to the TensorShape proto that signifies an unknown rank.
  * serialization/deserialization of Python TensorShape None values to -1 in the Proto.
  * A new Op attr type ""partial_shape"" that deserializes to PartialTensorShape.
Change: 111622281",ebrevdo,https://api.github.com/repos/tensorflow/tensorflow/git/commits/cb91829d58a368dd87a00389de91846ba0131608
eef2aaa3f7931cc3c0e7bbc6757386cfbcf5e3ef,"Fixed saver relative paths for `latest_checkpoint`

This would be cleaner if we made all paths listed in the ""latest""
file relative to the its directory, allowing the removal of the
added `os.path.isabs` checks.

That would make the `os.join` in `saver.latest_checkpoint` much less
surprising.

But at least this way, there is no effect on currently working code.

Fixes #571
Change-Id: I47d8536b9b2ed3dcc193d6e6b7f4573a4e22c9b3",MarkDaoust,https://api.github.com/repos/tensorflow/tensorflow/git/commits/eef2aaa3f7931cc3c0e7bbc6757386cfbcf5e3ef
e7f63369e74e6500e27cff451c84623386fd05a8,Fix broken reference to TensorBase::Serialize,danvk,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e7f63369e74e6500e27cff451c84623386fd05a8
5f0db85b7d1f70eb4128fb7dbaa7eae2118d159b,Fix TensorBoard not displaying any images,bcoppens,https://api.github.com/repos/tensorflow/tensorflow/git/commits/5f0db85b7d1f70eb4128fb7dbaa7eae2118d159b
339186c1a9606bc0d333e61e314c2db12b4ac24f,"Reduce the warning size for optional scratch space allocation failure.
Change: 111907573",zheng-xq,https://api.github.com/repos/tensorflow/tensorflow/git/commits/339186c1a9606bc0d333e61e314c2db12b4ac24f
4184fd26303416f08fb3335ae0e3edf92d634c09,"Moving the type_index implementation from resource_mgr.h to a separate file.

This enables tensorflow to be built with no rtti on all platforms if one
chooses to. Previously RTTI is only disabled with Android builds.

To build, one need to pass in explicitly two flags, using bazel:
    --copt ""-DGOOGLE_PROTOBUF_NO_RTTI"" --cxxopt ""-fno-rtti""
Change: 111963304",Yangqing,https://api.github.com/repos/tensorflow/tensorflow/git/commits/4184fd26303416f08fb3335ae0e3edf92d634c09
fa427af8b8f580ce011b87450bbeb6fcc751b099,"Small tweak to the paths in sample notebooks.

(This was originally suggested by @freeman-lab in a copy of these notebooks.)
Change: 111971996",craigcitro,https://api.github.com/repos/tensorflow/tensorflow/git/commits/fa427af8b8f580ce011b87450bbeb6fcc751b099
b14b86cef14e6205a7bd4c602834008e568ea31f,"Fixes with datafeeder, issue #50 at github.",makseq,https://api.github.com/repos/tensorflow/tensorflow/git/commits/b14b86cef14e6205a7bd4c602834008e568ea31f
00214b6bdeb2d9243af84727d7279572d111a84f,"Modified the boston.py example so that the standard scaler is fitted over the training set, not the whole dataset, and then applied to the test set",nicolasfauchereau,https://api.github.com/repos/tensorflow/tensorflow/git/commits/00214b6bdeb2d9243af84727d7279572d111a84f
dc379e24663ad3555aebf5bc52d446d740e3c472,Updated TensorBoard to work with Python 3,jfsantos,https://api.github.com/repos/tensorflow/tensorflow/git/commits/dc379e24663ad3555aebf5bc52d446d740e3c472
e35e96dcf7e948b08c5a9d358c99bf4e9b735d7d,"Merge pull request #607 from bcoppens/master

Fix TensorBoard not displaying any images",decentralion,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e35e96dcf7e948b08c5a9d358c99bf4e9b735d7d
92ea3d1120cf58bac27eac3189b3c6ff0eba68e4,"Added generate_checkpoint_state() which returns a checkpoint proto
with model_checkpoint_path containing absolute path or path relative
to save_dir.

Fixes #751.",sherrym,https://api.github.com/repos/tensorflow/tensorflow/git/commits/92ea3d1120cf58bac27eac3189b3c6ff0eba68e4
fd7fe21131b2100eecb90eb3afa76c43720dae94,Fixed the usage of metrics.accuracy_score().,okoriko,https://api.github.com/repos/tensorflow/tensorflow/git/commits/fd7fe21131b2100eecb90eb3afa76c43720dae94
a7b25ede1933c22d43057827eefafc0abb610fbb,"Fix syntax error when executing setup.py using python 3.4

There are SyntaxError messages during processing reader.py and
cwise_ops_test.py due to incompatible syntax of python 2 and 3.

According to 'PEP 3113 -- Removal of Tuple Parameter Unpacking',
a tuple parameter is deprecated from 3.0 version of python, so we
modify method _build_vocab to make it compatible with python 2 and
python 3.",brchiu,https://api.github.com/repos/tensorflow/tensorflow/git/commits/a7b25ede1933c22d43057827eefafc0abb610fbb
27072de25c8e07c0b1aa823f223163821104d24d,Changed non-public ops to public ones in tutorials,cesarsalgado,https://api.github.com/repos/tensorflow/tensorflow/git/commits/27072de25c8e07c0b1aa823f223163821104d24d
3bc9b47a1a0e840474e0c6ccfd9060c317b1cb91,"Off-by-one-error in shapes table doc

A rank n tensor's shapes should be [D0, D1, ..., Dn-1]",naveensundarg,https://api.github.com/repos/tensorflow/tensorflow/git/commits/3bc9b47a1a0e840474e0c6ccfd9060c317b1cb91
9be2e87320c1f8a24a69cdc05d8f24fc94f1f2f9,"Update framework.md

typo",wasserfuhr,https://api.github.com/repos/tensorflow/tensorflow/git/commits/9be2e87320c1f8a24a69cdc05d8f24fc94f1f2f9
ad1d4ea6bda354ff213954014d02e6c5c03a64e6,fix typos in docstrings,eguven,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ad1d4ea6bda354ff213954014d02e6c5c03a64e6
9f3af7110236bd66288dba84af4a584afb578445,Avoids an extra copy of the graph def.,zffchen78,https://api.github.com/repos/tensorflow/tensorflow/git/commits/9f3af7110236bd66288dba84af4a584afb578445
42154f858198fadb3d660e7d9f300b7eb665b583,Fix Undefined Error on Exception,nikriek,https://api.github.com/repos/tensorflow/tensorflow/git/commits/42154f858198fadb3d660e7d9f300b7eb665b583
2de89b6f54c0bde8d6134211d5fc84acce053a35,"Fix small missing [by]

I think there is the word `by` missing:

> Replace the strides [by] a max pooling operation [...]",jviereck,https://api.github.com/repos/tensorflow/tensorflow/git/commits/2de89b6f54c0bde8d6134211d5fc84acce053a35
5245952da4c493d1960bb3ddf4c8aa3207b24fb5,.DS_Store in OSX is not an image file and gives error. So skip over this file,xsankar,https://api.github.com/repos/tensorflow/tensorflow/git/commits/5245952da4c493d1960bb3ddf4c8aa3207b24fb5
95284fe10799f2debe002fb78ee54efa7e882989,"SessionOptions is defined ad struct, it should be declared the same.",cg31,https://api.github.com/repos/tensorflow/tensorflow/git/commits/95284fe10799f2debe002fb78ee54efa7e882989
a932de60611b9f2833613b7d85151a83163e4327,"Keeps optional question format consisten

Added a newline to keep separation of optional questions from required tasks consistent and easier to read.",nsipplswezey,https://api.github.com/repos/tensorflow/tensorflow/git/commits/a932de60611b9f2833613b7d85151a83163e4327
bee58e3750fc456c0a236f1b2e2a771bb355539c,"Some error checking and user output notes

Hi,

While running this it seems like the notebook hung but what really is happening is that notMNIST_large.tar.gz is taking a long time to extract. Also, since I looked at the contents of the directory a .DS_Store file was created. Re-sending pull request because of a mistake on earlier pull request.",emmjaykay,https://api.github.com/repos/tensorflow/tensorflow/git/commits/bee58e3750fc456c0a236f1b2e2a771bb355539c
e0a7c1744f13b62e013ff243c95c3618eb3ab340,"Corrected bug in Python code, wrong variable being used.",edevil,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e0a7c1744f13b62e013ff243c95c3618eb3ab340
7f55529b03328584e9aaf191214a8722b9d47796,"Mount notebooks into a volume to avoid data loss with --rm flag

The current way this is done:

```
docker run -p 8888:8888 -it --rm $USER/assignments
```

creates an ephemeral container due to the `--rm` flag. In the first notebook you are doing very expensive operations (gunziping) several GBs. All of this data will be lost when the container shuts down. Using the filesystem as a mounted volume, allows subsequent sessions to have access to the files created (eg pickled data). This is especially important because this is course material so want to avoid time consuming gotchas.

update readme Re ephemeral vs mounted notebooks dir",timothyjlaurent,https://api.github.com/repos/tensorflow/tensorflow/git/commits/7f55529b03328584e9aaf191214a8722b9d47796
deb4f6f596f20e958fa4c9c0a47b98e6e7097aa4,Fixes #791 python 3 build issue,SaganBolliger,https://api.github.com/repos/tensorflow/tensorflow/git/commits/deb4f6f596f20e958fa4c9c0a47b98e6e7097aa4
83adeaf3ade77c93e70bc1da4812561476c4141f,Use integer division in fourth notebook,cjauvin,https://api.github.com/repos/tensorflow/tensorflow/git/commits/83adeaf3ade77c93e70bc1da4812561476c4141f
5dc0ab7565afc0f707adc628c2865233a9702cfa,"Inline read/write ops of Stack and TensorArray.
Change: 113373813",yuanbyu,https://api.github.com/repos/tensorflow/tensorflow/git/commits/5dc0ab7565afc0f707adc628c2865233a9702cfa
320d723c9ddfea5ec225082d695b111c95ed76cd,Adding --recurse-submodules flag to git clone in ci_bulid README,caisq,https://api.github.com/repos/tensorflow/tensorflow/git/commits/320d723c9ddfea5ec225082d695b111c95ed76cd
10cca0c34279fb3e8aaa55b236f8962e0a2eaf80,typo in xw_plus_b,carpedm20,https://api.github.com/repos/tensorflow/tensorflow/git/commits/10cca0c34279fb3e8aaa55b236f8962e0a2eaf80
0f516e3d86196ca2136f8e8b05bef6d93f2509c1,"fix dropout management in TensorFlowEstimator._predict - get correct list of dropout variables, pass keep_prob = 1.0",lopuhin,https://api.github.com/repos/tensorflow/tensorflow/git/commits/0f516e3d86196ca2136f8e8b05bef6d93f2509c1
3fef2bacc10d4d1c78d6a38054ff5f93c813b52d,"Add the code to request the runtime permission for the camera for devices whose
API levels are >= 23.",thagikura,https://api.github.com/repos/tensorflow/tensorflow/git/commits/3fef2bacc10d4d1c78d6a38054ff5f93c813b52d
34e38936d627fae97ac53f09bb333cba8c334858,"Remove external/<repositoryName>/ prefix to includes

This prefix is invalid when using tensorflow from a remote repository.",damienmg,https://api.github.com/repos/tensorflow/tensorflow/git/commits/34e38936d627fae97ac53f09bb333cba8c334858
8b91a166ea94f1df8c1b83b1b2aecf00a612e40e,"Added missing PY2AND3 build annotation

Without this line pip package cannot be built in python3",cwhy,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8b91a166ea94f1df8c1b83b1b2aecf00a612e40e
7fbee806b504c18be69ec656486896feed8a47dd,"Shuffling letters before assigning them to training and validation datasets

Without this change we are getting poor results since training and validation
sets are not well chosen.",lukas-krecan,https://api.github.com/repos/tensorflow/tensorflow/git/commits/7fbee806b504c18be69ec656486896feed8a47dd
8cda66e19c0bdc6d8fc373fdcefcc644ab5ecfa3,"Make python_check relocatable

Uses $location in the genrule and a path that's relative to the
script to find expected files so that this works both as a local
rule and if tensorflow is used as a remote repository.",kchodorow,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8cda66e19c0bdc6d8fc373fdcefcc644ab5ecfa3
4d8b1c5befb62d73487aa83eff0654ece342516a,Remove call to set seed that is then reset when used,dansbecker,https://api.github.com/repos/tensorflow/tensorflow/git/commits/4d8b1c5befb62d73487aa83eff0654ece342516a
e235074045ee1bb2babb490e7e61716a8528ab8f,"fix minor filename typo

fix minor filename typo",moutai,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e235074045ee1bb2babb490e7e61716a8528ab8f
108524e16776a8a529dad682dede57dbf68ae41e,Update README.md,Mandar-Shinde,https://api.github.com/repos/tensorflow/tensorflow/git/commits/108524e16776a8a529dad682dede57dbf68ae41e
7629ae60bf94fc0d39f40d0b7aeecff2f86a0ca0,Fix for python3 syntax incompatibility.,povi,https://api.github.com/repos/tensorflow/tensorflow/git/commits/7629ae60bf94fc0d39f40d0b7aeecff2f86a0ca0
56d8c5a85520d50ba447feb6028deecf1a420687,"Update os_setup.md with python3 documentation

Adds the python3 documentation for: ""Test the TensorFlow installation""",alrojo,https://api.github.com/repos/tensorflow/tensorflow/git/commits/56d8c5a85520d50ba447feb6028deecf1a420687
d32b1095345cab195e6b64f01a132afa971b18f7,fixed a typo,ninotoshi,https://api.github.com/repos/tensorflow/tensorflow/git/commits/d32b1095345cab195e6b64f01a132afa971b18f7
0568469ac8582058919f05a50f70c3ff83912b0c,"Fixed ""filer"" type in variable_scope how to

Changed ""filer"" to ""filter""",rizzomichaelg,https://api.github.com/repos/tensorflow/tensorflow/git/commits/0568469ac8582058919f05a50f70c3ff83912b0c
8badb8c8ea08dff8fba6c4177cc4f78972fdaed1,removed signed unsigned comparison warnings for Move in inlined_vector.h,chemelnucfin,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8badb8c8ea08dff8fba6c4177cc4f78972fdaed1
27eb320f9d78e51828fb80cdab90cbb76c6a43e5,Fix a bug for an unavailable argument,yoneken,https://api.github.com/repos/tensorflow/tensorflow/git/commits/27eb320f9d78e51828fb80cdab90cbb76c6a43e5
33d4494935d7bf64e55efc6083528627a04847e5,"Python API docs fix array syntax

Fix array syntax in comments for examples `tf.pow` and `tf.accumulate_n`.",noporpoise,https://api.github.com/repos/tensorflow/tensorflow/git/commits/33d4494935d7bf64e55efc6083528627a04847e5
3bc475408d6baf5ca026383138afd93674b92309,Fix bitcast_op_test.py on Python 3,ibab,https://api.github.com/repos/tensorflow/tensorflow/git/commits/3bc475408d6baf5ca026383138afd93674b92309
9810aadc8d1c58d6daf79b22886d311057c7bf79,fixed typo,anprox,https://api.github.com/repos/tensorflow/tensorflow/git/commits/9810aadc8d1c58d6daf79b22886d311057c7bf79
