First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
509a1313ea106063173717d7367266c3c03dbed1,"Remove pipe from MDN page links

A pipe is often used for a table. Github could handle it fine but the rendering on webpage was adding a table in the middle of a link",mikestreety,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/509a1313ea106063173717d7367266c3c03dbed1
9b1a2fe654fea09a27bf5b35cb83eb4f5904cb00,Add Gitter badge,gitter-badger,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/9b1a2fe654fea09a27bf5b35cb83eb4f5904cb00
fb90ce2b24125b5de0553f9f70c997df961d68f1,Fix small mistake in README,Starbix,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/fb90ce2b24125b5de0553f9f70c997df961d68f1
b8e7ee37699db99311b856b9da70354b81c781be,"updated SEO info about Ttile

Meta title in Google search result has pixel width limits and not character count limits.",SaijoGeorge,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/b8e7ee37699db99311b856b9da70354b81c781be
95ba026f05854b1d4f9526d6564cb1d28362307f,"Update README.md to not assume gender 🙂

The description for Error pages referred to 5xx error pages as `his` when in fact they have no gender.",OllieBrkr,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/95ba026f05854b1d4f9526d6564cb1d28362307f
12132e327edb25b37b726e8380c513e34db0d21d,Add Vietnamese version,euclid1990,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/12132e327edb25b37b726e8380c513e34db0d21d
d00e351191dfc0710ca1e23d30c606d67b52bd96,add bulletes to all resources,miya0001,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/d00e351191dfc0710ca1e23d30c606d67b52bd96
f0fb2d2200cb4a580a1d345c236b108c39cced75,Added reference to schema.org,MrSunshyne,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/f0fb2d2200cb4a580a1d345c236b108c39cced75
c069b83d27e01bdd4d127e3fba53ce6b9b498933,amended image width and height suggestion,webdevan,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/c069b83d27e01bdd4d127e3fba53ce6b9b498933
2bb28dfa9c8f4dff462c2ad157e19ad62c06a32d,Added more-info URL for meta description per #3,michaelborn,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/2bb28dfa9c8f4dff462c2ad157e19ad62c06a32d
7805460842eb6affba8813eb76e7f46f7606a3bb,fix(images): fix typo,aldo-roman,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/7805460842eb6affba8813eb76e7f46f7606a3bb
24636afd0068d87a1ff5adca631b984a8c30d443,"Made critical CSS section more independent

Changed the section to make it less dependent on the Critical library and stand more as its own concept.",matthias-vogt,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/24636afd0068d87a1ff5adca631b984a8c30d443
4e23e3fc97e3ea00f7e86a8bbabf068a236c8a5e,add serp generator tool to title section,lgraubner,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/4e23e3fc97e3ea00f7e86a8bbabf068a236c8a5e
b455066226b8694b833743137106d0817ed4dfe9,"Adding Facebook image sharing height and width.

Providing these options ensures that the share image is immediately rendered in preview every time, without it the first time there will be no image preview until Facebook has crawled the site once.",FlightOfGrey,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/b455066226b8694b833743137106d0817ed4dfe9
5fa7fcb5542b20f4581d6aeb9494b4c4b01bec9c,fix grammar,abalone23,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/5fa7fcb5542b20f4581d6aeb9494b4c4b01bec9c
11ac367d11279237ef4d11385c6405f7869367a8,"Merge pull request #2 from thedaviddias/master

Merging master changes from main project",jboyer2012,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/11ac367d11279237ef4d11385c6405f7869367a8
6359743cd4f9f7ec76e9b53b63b3bbd9988736a0,feat: codeguide added to CSS note,westfalensgod,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/6359743cd4f9f7ec76e9b53b63b3bbd9988736a0
d71fb7d9f0d43e2c9f812b10a47afcc2afa45deb,Add note about webfonts and webfont loaders,maxpowa,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/d71fb7d9f0d43e2c9f812b10a47afcc2afa45deb
3393586b700d507f00fd284b20ed0d42d1a2430f,"update Traditional Chinese translate link

Here is Traditional Chinese version.",EngineLin,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/3393586b700d507f00fd284b20ed0d42d1a2430f
11c3c77adc52dd3de43c493f0e7653534b09b27e,Add Aria role categorization,abnersajr,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/11c3c77adc52dd3de43c493f0e7653534b09b27e
e09424ac9a0794741b7b8c31e0e0b30c67985a2c,Fixed Minor typo #110 in Title Description,suvratjain1995,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/e09424ac9a0794741b7b8c31e0e0b30c67985a2c
ee80fd035071c3bdb1b8d68dac94174e3ee0fd4a,Add sonarwhal.com,ledubenjamin,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/ee80fd035071c3bdb1b8d68dac94174e3ee0fd4a
fa92b668a203291517626b2ff6ac7d21cbe513e3,Add GTmetrix,ganchito55,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/fa92b668a203291517626b2ff6ac7d21cbe513e3
8b60d059facbdb60d675613256b5fa369b388121,Update README.md,sharon-lin,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/8b60d059facbdb60d675613256b5fa369b388121
d0b8ffb03a9be25e9b8a76c256392fde2b8616f8,Fix charset grammar,Daniel-Hug,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/d0b8ffb03a9be25e9b8a76c256392fde2b8616f8
b5967a254aab70bebdfc515e7a27bb8a7b710479,change dot position.,JohnsenZhou,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/b5967a254aab70bebdfc515e7a27bb8a7b710479
f58bf11e64df8dad8767018c08d90b6e1a895608,Added CONTRIBUTING.md (optional),asood123,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/f58bf11e64df8dad8767018c08d90b6e1a895608
8e88cd88376520dfd8b9c68973685ce49fbe2b4c,add flexibility levels,ungear,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/8e88cd88376520dfd8b9c68973685ce49fbe2b4c
e7471523ac8064304008afcb9e5eabdb4c222aaa,use svg,bukinoshita,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/e7471523ac8064304008afcb9e5eabdb4c222aaa
6548ab36944a0e15f4310d89ebb7dea4a106e3a4,Update README.md,eraycetinay,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/6548ab36944a0e15f4310d89ebb7dea4a106e3a4
7e65a9356c505aa8421cd0baf72a8a22d69f6bd8,"Contribution link failed to jump

Contribution link failed to jump",shaodahong,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/7e65a9356c505aa8421cd0baf72a8a22d69f6bd8
16368d643d03459b943482838228dcfe21ca98e0,Add pagination link tags,ferdiemmen,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/16368d643d03459b943482838228dcfe21ca98e0
d6579f2e6ea7e1449b5088cfd8bfdf748ad66b33,chore(package): update gulp-imagemin to version 4.0.0,greenkeeper[bot],https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/d6579f2e6ea7e1449b5088cfd8bfdf748ad66b33
ec88a6170bc42efa705b6cfd430ffb164efd75c7,add iPhone X viewport support,gyto,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/ec88a6170bc42efa705b6cfd430ffb164efd75c7
b42a1604b6a86229143ded712c0bbd34bfcfe27e,"Fix typos, improve Apple Meta Tags checklist item",u32i64,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/b42a1604b6a86229143ded712c0bbd34bfcfe27e
85ca6e896ca6f8872a365de1b3b6a869474c60a7,Fix grammar in README.md,dakshshah96,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/85ca6e896ca6f8872a365de1b3b6a869474c60a7
919383109d5878b50193b9dba5ac178f200d2ff3,Added `noscript` tag to JavaScript best practices,BODAZ,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/919383109d5878b50193b9dba5ac178f200d2ff3
27312756c53906559fe3cd8c71196f53e51ccd9e,"Comment should not precede DOCTYPE

The purpose of <!doctype html> is to ensure standards compliant rendering, avoiding quirks mode, even in older browsers.  To fulfill this purpose, it must be the first item in the file. See https://developer.mozilla.org/en-US/docs/Web/HTML/Quirks_Mode_and_Standards_Mode",kjb,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/27312756c53906559fe3cd8c71196f53e51ccd9e
1f7b69ecceb98762d9e4b54d71bee2247122be3f,delete duplicate 'Sitemap HTML' in SEO and correct sum other small errors,issam-gharsallah,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/1f7b69ecceb98762d9e4b54d71bee2247122be3f
9d960c393c8a6308d3b3fc4d44e948887f523433,"Moved translations at the top

Translations section must be at the top of this document.

I was disappointed when i ready all the readme in English and i only find out that a translation in my language (Portuguese) exists after after suffering.",e200,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/9d960c393c8a6308d3b3fc4d44e948887f523433
1589ff3575b1582af30b3bdd8d9f4a58a0d86dab,Added TinyPNG to image optimization section,squaredindex,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/1589ff3575b1582af30b3bdd8d9f4a58a0d86dab
07b7ba6554ecf85daeb29ed11515ad6d88bc29c4,Fix typos,tbroadley,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/07b7ba6554ecf85daeb29ed11515ad6d88bc29c4
c8df2bfcdc1e376583c000643862dd4584b89d81,add purgecss,Ffloriel,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/c8df2bfcdc1e376583c000643862dd4584b89d81
b31fccd248be3e4001beb5321bfa3761a01888d6,"Remove ""role"" items from accessibility section

There is no need to add ""role"" attributes to landmark elements in
HTML5.

Closes #194.",JeffreyATW,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/b31fccd248be3e4001beb5321bfa3761a01888d6
7276308e111311c0704d0f8d5e69e4cd2c59277f,Update Dropdown.js,shmulim,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/7276308e111311c0704d0f8d5e69e4cd2c59277f
7533472feef10208b58a2c7890b736321c0fbb46,Remove leftover reference to X-UA Compatible,strafe,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/7533472feef10208b58a2c7890b736321c0fbb46
fe12a57bf9b3099c463ce1d8b7d6980711089784,"Fix TOC entries in README_APP.md

Duplicate index entry, broken add-new-translation entry

Great project; thanks!",ebpa,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/fe12a57bf9b3099c463ce1d8b7d6980711089784
da3bd7bf680128596cd60c10c7556791b73681ec,Accessibility - screen reader update #257,weboverhauls,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/da3bd7bf680128596cd60c10c7556791b73681ec
58777243ce12ac3beab5c6556291816553c3800d,Setting HTTPS to High Priority,fishcharlie,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/58777243ce12ac3beab5c6556291816553c3800d
e01ee18bd1e324de3419f93a6a62fa61917b004a,"Update references from sonar to webhint

sonarwhal got renamed to webhint recently. This PR updates all references
to the new package.

Ref: https://medium.com/webhint/webhint-a-hinting-engine-for-the-web-ef0d3fa32ea9",molant,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/e01ee18bd1e324de3419f93a6a62fa61917b004a
aa9bea5f17e323fc00b30fd46bf0a5e3ca35f475,fix printing report shows the footer URL,LIYINGZHEN,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/aa9bea5f17e323fc00b30fd46bf0a5e3ca35f475
63b22302bf1bdcd57bec54ed668af484cf4c69ba,"regenerate package-lock to fix native node crash (#294)

* regenerate package-lock to fix native node crash

* aligns node stable version, CI should use latest npm version",marshallford,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/63b22302bf1bdcd57bec54ed668af484cf4c69ba
c8e8fc936cfac31b21d519b3536a0b551ec2d756,Fix some eslint errors in the gulpfile (#303),jtenclay,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/c8e8fc936cfac31b21d519b3536a0b551ec2d756
619f1f62f69da1690e3cd3124200016cb73c6ecd,"Add Speedrank (#307)

- [x] Check the commit's or even all commits' message styles matches our requested structure.
- [x] Check your code additions will fail neither code linting checks nor unit test.

#### Short description of what this resolves:

[Speedrank](https://speedrank.app) monitors the performance of your website in the background. It displays Lighthouse reports in time and delivers recommendations for improvement. Speedrank is a paid product with 14-day-trial.

#### Proposed changes:

- Add Speedrank to the list of performance testing tools.

👍 Thank you!",knoxmic,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/619f1f62f69da1690e3cd3124200016cb73c6ecd
9cbd1928bcb087d652ab8b52a92830596b0f61c5,docs(security): remove asafaweb link (#309),guastallaigor,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/9cbd1928bcb087d652ab8b52a92830596b0f61c5
89413a25b0ad17cfc213f3c485ee40fddbbd9382,"Corrected Link in README (#321)

- The link went to an empty site",creyD,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/89413a25b0ad17cfc213f3c485ee40fddbbd9382
1e67aa7fd2434987cdab2fbeb4c735e3dd0b943c,Add del to package.json (#322),Fcmam5,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/1e67aa7fd2434987cdab2fbeb4c735e3dd0b943c
03572b7aeb831eba140d8f6e6b83f67abfe7fa6a,"Expand if item has videos (#325)

I think we should have had dropdowns if videos available.",jeshan,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/03572b7aeb831eba140d8f6e6b83f67abfe7fa6a
c03340be23004721bbf8376d0a0d88ac54129408,Change the link for Dirty Markup (#334),riderjensen,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/c03340be23004721bbf8376d0a0d88ac54129408
6035fa3ae9e057233627b600a14040f76923dd46,"simplified code contributions by automating the dev setup with gitpod. (#343)

Co-authored-by: David Dias <thedaviddias@gmail.com>",nisarhassan12,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/6035fa3ae9e057233627b600a14040f76923dd46
b8700783493bc790605c79e54fbf73125fa35ac1,"Added KeyCDN Image Processing for image optimization (#336)

Added another link for image optimization.

Co-authored-by: David Dias <thedaviddias@gmail.com>",jonas-krummenacher,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/b8700783493bc790605c79e54fbf73125fa35ac1
35d2e2a1d03e04e4aeb322b5dbeffea1fc0a5ffe,Fix typo in readme (#378),yukienomiya,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/35d2e2a1d03e04e4aeb322b5dbeffea1fc0a5ffe
a0aa9b45ca75535793b7a5033805f24064df2a26,"fixed: broken images in markdown (#345)

Co-authored-by: David Dias <thedaviddias@gmail.com>",salil-naik,https://api.github.com/repos/thedaviddias/Front-End-Checklist/git/commits/a0aa9b45ca75535793b7a5033805f24064df2a26
