First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
9255e2c912a195b576f31e934b36cad49303e0e9,Initial import for EFL abstraction to create an app window,andydotxyz,https://api.github.com/repos/fyne-io/fyne/git/commits/9255e2c912a195b576f31e934b36cad49303e0e9
6fb704330d8df512228a08dfd5974dc3a961c045,"Prevent text entry from going out of bounds when backspacing text (#15)

* Prevent text entry from going out of bounds when backspacing text.

* Add test that backspaces beyond an entry widget's content.",FSX,https://api.github.com/repos/fyne-io/fyne/git/commits/6fb704330d8df512228a08dfd5974dc3a961c045
0e0b85f9dfe9f0f10681f68ea068b786fae3e011,"New loop (#19)

* new loop with queue
* docs

* add circle placeholder thing to the canvas to stop the slow error messages in the demo",steveoc64,https://api.github.com/repos/fyne-io/fyne/git/commits/0e0b85f9dfe9f0f10681f68ea068b786fae3e011
9b036b3b934158e3d5db50c598ee94d2ab7ff546,Fix broken link in README,edelmanjm,https://api.github.com/repos/fyne-io/fyne/git/commits/9b036b3b934158e3d5db50c598ee94d2ab7ff546
06f19cbfa1499a5dc2d0ba9f05a00c1cbffe81c7,"add widget entry password support (#37)

* add widget entry password support
* add password obfuscation test

Co-Authored-By: lucor <lu.corbo@gmail.com>",lucor,https://api.github.com/repos/fyne-io/fyne/git/commits/06f19cbfa1499a5dc2d0ba9f05a00c1cbffe81c7
1be697d15e7d6e667993673aef1d7b72953ba312,"Adds dependencies to the README.md (#52)

* Adds dependencies to the README.md

-> Adds link to where to download the TDM-GCC used for windows.",officialgupta,https://api.github.com/repos/fyne-io/fyne/git/commits/1be697d15e7d6e667993673aef1d7b72953ba312
e7e11452a8cb2f48370c89cdbabc98615f6bd629,reaplce List with Box until List is reintroduced (#57),cove,https://api.github.com/repos/fyne-io/fyne/git/commits/e7e11452a8cb2f48370c89cdbabc98615f6bd629
871b0eb0e96431bf5bbc2d8a43915c31f2d1ed9a,"Fix demo build example in README

I'm using Windows and ""go ."" doesn't work.
The combination of ""go build"" and ""./fyne_demo"" should work on all systems.",philippgille,https://api.github.com/repos/fyne-io/fyne/git/commits/871b0eb0e96431bf5bbc2d8a43915c31f2d1ed9a
36e0d6deb6a5ebdd3aea623462b07fb349b5e8c5,Create target as executable.,jgquinn,https://api.github.com/repos/fyne-io/fyne/git/commits/36e0d6deb6a5ebdd3aea623462b07fb349b5e8c5
d96310a944a7a638542386eb9c837a72363b996b,"Bring the dependencies into the prerequisites

Signed-off-by: Sven Dowideit <SvenDowideit@home.org.au>",SvenDowideit,https://api.github.com/repos/fyne-io/fyne/git/commits/d96310a944a7a638542386eb9c837a72363b996b
cd03b65c74b960d6590ed4c290237c5541cd6157,updated readme to include xorg-dev package on debian systems,paulhovey,https://api.github.com/repos/fyne-io/fyne/git/commits/cd03b65c74b960d6590ed4c290237c5541cd6157
0efa4f349bea71d2b3d9eac4710a4b8a1a2e2c16,"Change OpenURL to use a URL and return error (#104)

Move app url references from string to url.URL

Modify OpenURL to return error and connect stdin/out/err",jaddr2line,https://api.github.com/repos/fyne-io/fyne/git/commits/0efa4f349bea71d2b3d9eac4710a4b8a1a2e2c16
85d74dc43f0b5642f7cf63c2308e646740aee2ee,Add function to change the checked state (#113),Torbilicious,https://api.github.com/repos/fyne-io/fyne/git/commits/85d74dc43f0b5642f7cf63c2308e646740aee2ee
416f9dcc4db016d2009aa435f3d09a06da839d85,Reduce godoc stutter,gmlewis,https://api.github.com/repos/fyne-io/fyne/git/commits/416f9dcc4db016d2009aa435f3d09a06da839d85
13b392f2d56e4421133b19582c1ba5ae809231be,Made a sentence more clear in ReadMe (#167),saritchie,https://api.github.com/repos/fyne-io/fyne/git/commits/13b392f2d56e4421133b19582c1ba5ae809231be
105623f6555a87acdeccb3665774a18a71e2840a," Fix errors in README.md (#173)

* Fix errors in README.md",boastro,https://api.github.com/repos/fyne-io/fyne/git/commits/105623f6555a87acdeccb3665774a18a71e2840a
184d7b883f33477d272971a0567b30f132a2b337,Unfocus the currently focused object when another object is clicked,okratitan,https://api.github.com/repos/fyne-io/fyne/git/commits/184d7b883f33477d272971a0567b30f132a2b337
